Feeder,DeviceID,Type,Rating,Description,Lat,Lon,Source,ParentID,MeterCount,VerifiedStatus,VerifiedDate
ALA02,57-103139,TRANSFORMER,30kVA,รีสอร์ท นายทวีศักดิ์,8.417286,98.738466,gis,62-103975,1,,
ALA02,45-013158,TRANSFORMER,30kVA,DCC_บ้านสายไฟพาด,8.293507,98.801432,gis,57-001620,68,,
ALA02,45-013048,TRANSFORMER,30kVA,บ้านกลาง,8.333483,98.775581,gis,54-115319,47,,
ALA02,63-010320,TRANSFORMER,30kVA,อบต.คลองยา,8.333278,98.897279,gis,30-003912,1,,
ALA02,53-113444,TRANSFORMER,100kVA,ศูนย์ฮิโน่กระบี่ สาขาอ่าวลึก,8.375311,98.744262,gis,ALA02WS-102,1,,
ALA02,51-009229,TRANSFORMER,30kVA,DCC_,8.345701,98.793165,gis,65-017630,22,,
ALA02,49-007637,TRANSFORMER,30kVA,บริษัท โทเทิ่ลแอ็ดเซ็สคอมมูนิเคชั่นฯ (บ.เขาง่าม),8.338917,98.786772,gis,ALA02WF-122,1,,
ALA02,49-013484,TRANSFORMER,30kVA,DCC_,8.332078,98.770009,gis,ALA02WF-113,24,,
ALA02,24-013111,TRANSFORMER,50kVA,DCC_,8.303526,98.782387,gis,ALA02WF-120,10,,
ALA02,44-002881,TRANSFORMER,30kVA,ไฟสาธารณะบ้านอ่าวลึกน้อย ต.บ้านกลาง (ถนนเพชรเกษม),8.302518,98.783504,gis,24-013111,1,,
ALA02,60-109355,TRANSFORMER,30kVA,บ้านคลองหิน,8.305745,98.819405,gis,47-006157,1,,
ALA02,61-000189,TRANSFORMER,50kVA,DCC_บ.ถ้ำเพชร,8.382315,98.741773,gis,ALA02WF-104,24,,
ALA02,58-115433,TRANSFORMER,30kVA,ไฟทางหลวงชนบท ม.4 ต.คลองหิน,8.294514,98.804463,gis,58-006359,1,,
ALA02,20-002196,TRANSFORMER,10kVA,บ.ถ้ำเพชร,8.37603,98.766895,gis,ALA02WF-106/1,3,,
ALA02,61-001027,TRANSFORMER,100kVA,หจก.กีรติกีาซ,8.322306,98.783808,gis,ALA02WF-119/01,1,,
ALA02,68-011019,TRANSFORMER,30kVA,ถ.ทางหลวง44 อ่าวลึก-บางสวรรค์ ม.3 อ่าวลึกเหนือ,8.38904,98.789311,gis,47-112943,1,,
ALA02,68-011018,TRANSFORMER,30kVA,ถ.ทางหลวง44 อ่าวลึก-บางสวรรค์ ม.2 ต.บ้านกลาง,8.337585,98.785071,gis,54-001549,1,,
ALA02,68-104764,TRANSFORMER,30kVA,,8.378686,98.768966,gis,ALA02WF-106/1,1,,
ALA02,56-117847,TRANSFORMER,50kVA,นายวินัย เกตุทอง,8.299802,98.786468,gis,ALA02WF-120,1,,
ALA02,59-006199,TRANSFORMER,30kVA,ประปาทะนา อบต.คลองหิน,8.312172,98.816437,gis,53-002156,1,,
ALA02,25-002819,TRANSFORMER,50kVA,DCC_ต.คลองหิน  อ.อ่าวลึก,8.297853,98.788405,gis,69-104174,39,,
ALA02,60-106113,TRANSFORMER,250kVA,ปตท.อ่าวลึกเหนือ,8.366933,98.749531,gis,58-010914,1,,
ALA02,69-100083,TRANSFORMER,250kVA,บริษัท ซุปเปอร์ชีป สาขาคลองหิน,8.290697,98.793652,gis,ALA02WS-104,1,,
ALA02,63-015824,TRANSFORMER,30kVA,บ.เขาแก้ว,8.368358,98.913775,gis,ALA02WF-143,27,,
ALA02,63-017451,TRANSFORMER,30kVA,บ.ไซเรียง,8.315304,98.836693,gis,61-002700,28,,
ALA02,63-009122,TRANSFORMER,50kVA,DCC_บ.ในยวญไทย,8.366637,98.749388,gis,60-106113,36,,
ALA02,53-001932,TRANSFORMER,30kVA,DCC_บ.ศาลาพระม่วง ม.1,8.287424,98.808464,gis,ALA02F-28,37,,
ALA02,53-002057,TRANSFORMER,30kVA,DCC_บ.ถ้ำเพชร  ม.6,8.388081,98.780074,gis,48-007002,41,,
ALA02,65-019441,TRANSFORMER,30kVA,บ้านกลาง,8.336363,98.781611,gis,54-001549,35,,
ALA02,54-001558,TRANSFORMER,30kVA,บ.ถ้ำเพชร,8.388375,98.791328,gis,ALA02F-12/01,27,,
ALA02,60-039213,TRANSFORMER,160kVA,ร้าน KFC ปตท.อ่าวลึกเหนือ,8.366886,98.749452,gis,60-106113,1,,
ALA02,66-110729,TRANSFORMER,160kVA,สถานีอัดประจุ EV ปั๊ม ปตท,8.367282,98.749146,gis,60-039213,1,,
ALA02,40-022168,TRANSFORMER,30kVA,DCC_,8.358445,98.789511,gis,ALA02WF-115,25,,
ALA02,47-006410,TRANSFORMER,30kVA,DCC_บ้านเขางาม,8.360322,98.785664,gis,ALA02WF-115,63,,
ALA02,49-014074,TRANSFORMER,30kVA,DCC_,8.365703,98.785042,gis,68-011020,68,,
ALA02,45-012407,TRANSFORMER,30kVA,DCC_,8.353934,98.784416,gis,62-112069,5,,
ALA02,59-101289,TRANSFORMER,50kVA,อนุภาษมอเตอร์ ม.1 ต.นาเหนือ,8.373819,98.744855,gis,58-010914,1,,
ALA02,67-110849,TRANSFORMER,30kVA,สนง.ทางหลวงชนบทที่ 14 ถ.สหกรณ์-บ.เขาแก้ว จุดที่6,8.372413,98.902362,gis,49-013065,1,,
ALA02,65-026164,TRANSFORMER,30kVA,แขวงทางหลวง,8.408847,98.739607,gis,39-002215,1,,
ALA02,65-026784,TRANSFORMER,30kVA,บ.กลาง,8.338677,98.767413,gis,ALA02WF-704,1,,
ALA02,60-002943,TRANSFORMER,30kVA,DCC_บ้านศาลาพระม่วง,8.28778,98.812812,gis,53-001932,32,,
ALA02,38-010333,TRANSFORMER,100kVA,บ้านกลาง,8.321475,98.777682,gis,68-100986,130,,
ALA02,54-000665,TRANSFORMER,30kVA,DCC_บ้านเหนือคลองเขาง่าม,8.340736,98.779565,gis,65-019441,49,,
ALA02,53-007251,TRANSFORMER,30kVA,DCC_บ้านกลาง ถ.เซาเทิร์น ม.2 ต.บ้านกลง,8.325558,98.788582,gis,ALA02WF-708,6,,
ALA02,38-007227,TRANSFORMER,30kVA,DCC_,8.305449,98.82507,gis,ALA02WF-132,53,,
ALA02,40-019796,TRANSFORMER,30kVA,สถานีอนามัยบ้านหนองหลุมพอ,8.289329,98.796612,gis,63-019107,1,,
ALA02,50-114877,TRANSFORMER,50kVA,องค์การบริหารส่วนตำบลคลองยา,8.364847,98.900858,gis,49-013065,1,,
ALA02,33-002267,TRANSFORMER,30kVA,งานสวนป่าอ่าวลึก,8.332335,98.876001,gis,ALA02WF-135,1,,
ALA02,41-005316,TRANSFORMER,30kVA,DCC_,8.332555,98.876939,gis,33-002267,14,,
ALA02,40-021945,TRANSFORMER,30kVA,DCC_,8.340381,98.885796,gis,ALA02WF-136,18,,
ALA02,49-013082,TRANSFORMER,30kVA,DCC_,8.33376,98.898006,gis,63-010320,6,,
ALA02,47-000159,TRANSFORMER,100kVA,บริษัทพิธารปาล์มพัฒนา ม.4 ต.คลองยา,8.312591,98.834516,gis,ALA02WF-711,1,,
ALA02,52-113555,TRANSFORMER,160kVA,DCC_DCC_,8.314885,98.851318,gis,ALA02WF-712,1,,
ALA02,38-010261,TRANSFORMER,250kVA,DCC_,8.292455,98.792598,gis,ALA02WF-128,22,,
ALA02,68-105240,TRANSFORMER,30kVA,ไฟทางหลวง แขวงชนบทกระบี่,8.316113,98.844384,gis,ALA02WF-712,1,,
ALA02,68-105241,TRANSFORMER,30kVA,ไฟทางหลวง แขวงชนบทกระบี่,8.323723,98.856797,gis,ALA02WF-133,1,,
ALA02,68-105242,TRANSFORMER,30kVA,ไฟหลวงแขวงชนบทกระบี่,8.364983,98.909018,gis,ALA02WF-142,1,,
ALA02,00-113557,TRANSFORMER,50kVA,,8.36781,98.748903,gis,66-110729,1,,
ALA02,49-013071,TRANSFORMER,30kVA,DCC_,8.340007,98.766554,gis,06-105055,38,,
ALA02,48-007422,TRANSFORMER,30kVA,DCC_,8.32657,98.771669,gis,47-000377,24,,
ALA02,49-118203,TRANSFORMER,250kVA,บริษัท โตโยต้าอันดามันกระบี่ จำกัด สาขาอ่าวลึก,8.386169,98.742311,gis,ALA02WF-103,1,,
ALA02,28-008392,TRANSFORMER,30kVA,DCC_,8.336929,98.798025,gis,ALA02WF-124,5,,
ALA02,42-000117,TRANSFORMER,30kVA,DCC_,8.343497,98.809672,gis,ALA02WF-125,16,,
ALA02,63-017420,TRANSFORMER,30kVA,DCC_บ้านเขาง่าม,8.374198,98.83432,gis,ALA02WF-110,5,,
ALA02,56-016450,TRANSFORMER,30kVA,บ.เขารอบ ม.2 ต.คลองหิน,8.306102,98.795496,gis,ALA02WF-121,20,,
ALA02,66-105671,TRANSFORMER,160kVA,ปั๊มน้ำมัน บจก.เมืองทอง99เฮง,8.297017,98.789485,gis,69-104174,1,,
ALA02,67-028378,TRANSFORMER,30kVA,ไฟทางหลวงแขวงทางหลวงพังงาน ถ.เซาเทิร์น จดที่1,8.314299,98.787639,gis,ALA02WF-708,1,,
ALA02,32-004510,TRANSFORMER,20kVA,บ้านทุ่งค้อ,8.308238,98.817472,gis,53-002156,36,,
ALA02,54-001561,TRANSFORMER,30kVA,บ้านทุ่งค้อ,8.31565,98.80961,gis,59-006199,21,,
ALA02,MV-KAUL-053257,MVMETER,315kVA,,8.402218,98.742161,gis,39-002215,,,
ALA02,MV-KAUL-063417,MVMETER,315kVA,,8.297035,98.789615,gis,69-104174,,,
ALA02,MV-KAUL-056557,MVMETER,400kVA,,8.347598,98.781165,gis,67-115141,,,
ALA02,MV-KAUL-028374,MVMETER,0kVA,,8.355689,98.782246,gis,ALA02WF-707,,,
ALA02,MV-KAUL-020827,MVMETER,0kVA,,8.320366,98.788761,gis,ALA02WF-708,,,
ALA02,MV-KAUL-055417,MVMETER,400kVA,,8.353843,98.764695,gis,64-107034,,,
ALA02,MV-KAUL-033562,MVMETER,1500kVA,,8.339786,98.885296,gis,ALA02WF-136,,,
ALA02,MV-1104201-000202,MVMETER,0kVA,,8.33889,98.767449,gis,06-105055,,,
ALA02,MV-KAUL-035326,MVMETER,500kVA,,8.350457,98.781144,gis,ALA02WF-705,,,
ALA02,MV-KAUL-018679,MVMETER,0kVA,,8.351345,98.781177,gis,ALA02WF-706,,,
ALA02,MV-KAUL-000209,MVMETER,0kVA,,8.380993,98.747326,gis,06-105057,,,
ALA02,MV-KAUL-039916,MVMETER,1000kVA,,8.341868,98.765491,gis,59-123486,,,
ALA02,MV-KAUL-054127,MVMETER,500kVA,,8.344496,98.786113,gis,ALA02WF-709,,,
ALA02,MV-PEA1-054163,MVMETER,0kVA,,8.420302,98.739723,gis,ALA02WB-01,,,
ALA02,MV-KAUL-000201,MVMETER,415kVA,,8.291539,98.794164,gis,37-005136,,,
ALA02,MV-1104201-000210,MVMETER,0kVA,,8.380811,98.746449,gis,29-110214,,,
ALA03,ALA03WS-01,WS,600A,สถานีไฟฟ้าอ่าวลึก,8.420485,98.739829,gis,ALA03WB-01,,,
ALA03,ALA03WB-01,WB,600A,สถานีไฟฟ้าอ่าวลึก,8.420325,98.739699,gis,,,,
ALA03,ALA03F-01/02,WF,50K,บริษัทวูดเวร์ค,8.426966,98.768648,gis,ALA03WF-705,,,
ALA03,ALA03F-08,WF,50K,บ.ควรเคียร,8.493757,98.78374,gis,ALA03F-08/01,,,
ALA03,ALA03F-08/01,WF,10K,บ้านควนเศียร,8.488478,98.795848,gis,ALA03WF-152,,,
ALA03,ALA03F-09,WF,50K,บ.นาหัวนอน,8.498207,98.782474,gis,ALA03F-08,,,
ALA03,ALA03WS-10,WS,600A,สหกรณ์คลองยา,8.398065,98.858185,gis,ALA03WF-120,,,
ALA03,ALA03F-11,WF,10K,บ.บางล้าน,8.506399,98.774508,gis,ALA03WF-145,,,
ALA03,ALA03WS-101,WS,600A,RiserPole หน้า สฟ.อ่าวลึก,8.42,98.739189,gis,ALA03WB-01,,,
ALA03,ALA03WR-101,WR,560A,บ.สหกรณ์ https://goo.gl/bktKvb,8.448139,98.789518,gis,ALA03WS-104,,,
ALA03,ALA03WF-101,WF,10K,บ้านห้วยปริศนา,8.423812,98.763283,gis,ALA03WS-102,,,
ALA03,ALA03WC-101,WC,3x100KVAR,คาปาซิเตอร์แบงค์,,,manual,ALA03WB-01,,,
ALA03,ALA03WS-102,WS,400A,สำนักงานขนส่ง,8.416332,98.758687,gis,ALA03WF-703,,,
ALA03,ALA03WR-102,WR,560A,บ้านโคกแซะ,8.455172,98.788972,gis,ALA03WS-108,,,
ALA03,ALA03WF-102,WF,10K,บ.ทับควาย,8.428673,98.770618,gis,ALA03F-01/02,,,
ALA03,ALA03WS-103,WS,400A,พาร์มไก่ณรงค์ชัย,8.447696,98.785711,gis,ALA03WF-103,,,
ALA03,ALA03WR-103,WR,560A,อ.ปลายพระยา,8.532855,98.860262,gis,ALA03WS-112,,,
ALA03,ALA03WF-103,WF,10K,ลหกรณ์เมืองใหม่,8.429149,98.771764,gis,ALA03WF-102,,,
ALA03,ALA03WS-104,WS,600A,บ.สหกรณ์,8.44816,98.789491,gis,ALA03WS-103,,,
ALA03,ALA03WR-104,WR,560A,บ้านทะเลหอย,8.558463,98.812882,gis,ALA03WS-116,,,
ALA03,ALA03WF-104,WF,10K,สหกรณ์เมืองใหม่,8.45071,98.786281,gis,ALA03WS-103,,,
ALA03,ALA03WS-105,WS,600A,บ.สหกรณ์,8.448117,98.789547,gis,ALA03WR-101,,,
ALA03,ALA03WS-106,WS,600A,บ.สหกรณ์,8.44817,98.789537,gis,ALA03WR-101,,,
ALA03,ALA03WF-106,WF,50K,บ้านช่องเมาะ,8.426348,98.819267,gis,ALA03WF-706,,,
ALA03,ALA03WS-107,WS,400A,,8.398131,98.858239,gis,ALA03WS-10,,,
ALA03,ALA03WF-107,WF,10K,สหกรณ์ ซอย 1,8.423106,98.823983,gis,ALA03WF-106,,,
ALA03,ALA03WS-108,WS,600A,บ้านโคกแซะ,8.455149,98.788952,gis,ALA03WF-104,,,
ALA03,ALA03WF-108,WF,50K,สหกรณ์ ช.2,8.420158,98.828384,gis,ALA03WF-107,,,
ALA03,ALA03WS-109,WS,600A,บ้านโคกแซะ,8.455201,98.788997,gis,ALA03WR-102,,,
ALA03,ALA03WF-109,WF,50K,สหกรณ์ ช.3,8.417748,98.83177,gis,ALA03WF-108,,,
ALA03,ALA03WS-110,WS,600A,บ้านโคกแซะ,8.455136,98.789025,gis,ALA03WR-102,,,
ALA03,ALA03WF-110,WF,50K,สหกรณ์ ช.6,8.409141,98.843097,gis,ALA03WF-109,,,
ALA03,ALA03WS-111,WS,400A,ใกล้แยกปลายพระยา,8.521772,98.858141,gis,ALA03WF-157,,,
ALA03,ALA03WF-111,WF,50K,สหกรณ์ ช.7,8.40662,98.847141,gis,ALA03WF-110,,,
ALA03,ALA03WS-112,WS,600A,อ.ปลายพระยา,8.532848,98.860287,gis,ALA03WF-198,,,
ALA03,ALA03WS-113,WS,600A,อ.ปลายพระยา,8.532863,98.860236,gis,ALA03WR-103,,,
ALA03,ALA03WF-113,WF,50K,สหกรณ์ ช.5,8.43399,98.86123,gis,ALA03WF-110,,,
ALA03,ALA03WS-114,WS,600A,อ.ปลายพระยา,8.532877,98.860266,gis,ALA03WR-103,,,
ALA03,ALA03WF-114,WF,10K,ซ.8,8.403671,98.850577,gis,ALA03WF-115,,,
ALA03,ALA03WS-115,WS,400A,ก่อนถึงแยกทะเลหอย,8.552863,98.817282,gis,ALA03WF-168,,,
ALA03,ALA03WF-115,WF,50K,สหกรณ์ ช.8,8.403836,98.8507,gis,ALA03WF-111,,,
ALA03,ALA03WS-116,WS,600A,บ้านทะเลหอย,8.558403,98.812861,gis,ALA03F-169/1,,,
ALA03,ALA03WS-117,WS,600A,บ้านทะเลหอย,8.558533,98.812907,gis,ALA03WR-104,,,
ALA03,ALA03WS-118,WS,600A,บ้านทะเลหอย,8.55844,98.812945,gis,ALA03WR-104,,,
ALA03,ALA03WF-118,WF,6K,บ.เขายิงหมี,8.45718,98.890153,gis,ALA03WF-113,,,
ALA03,ALA03WS-119,WS,400A,บ้านทะเลหอย,8.556568,98.807267,gis,ALA03WF-711,,,
ALA03,ALA03WF-119,WF,50K,สหกรณ์ ช.9,8.401147,98.854619,gis,ALA03WF-115,,,
ALA03,ALA03WS-120,WS,400A,บ้านหาดถั่ว อ.ปลายพระยา จ.กระบี่,8.580307,98.92705,gis,ALA03WF-211,,,
ALA03,ALA03WF-120,WF,10K,สหกรณ์ ซอย 9,8.400815,98.854392,gis,ALA03WF-119,,,
ALA03,ALA03WS-121,WS,600A,ต้นเครื่องวัดแบ่งแดนปลายพระยา-พระแสง,8.583225,98.933148,gis,ALA03WS-120,,,
ALA03,ALA03WF-121,WF,50K,สหกรณ์ ช.10,8.398273,98.858374,gis,ALA03WS-107,,,
ALA03,ALA03WF-122,WF,50K,สหกรณ์ ช.11,8.395803,98.861949,gis,ALA03WF-121,,,
ALA03,ALA03WF-123,WF,50K,สหกรณ์ ช.11,8.395376,98.862053,gis,ALA03WF-122,,,
ALA03,ALA03WF-124,WF,50K,สหกรณ์ ช.12,8.39278,98.865994,gis,ALA03WF-123,,,
ALA03,ALA03WF-125,WF,10K,สหกรณ์ ซอย 12 ขวามือ,8.392282,98.865658,gis,ALA03WF-124,,,
ALA03,ALA03WF-127,WF,10K,สหกรณ์ ซอย 13,8.388841,98.866058,gis,ALA03WF-708,,,
ALA03,ALA03WF-128,WF,50K,สหกรณ์ ช.13,8.390297,98.869245,gis,ALA03WF-127,,,
ALA03,ALA03WF-129,WF,50K,สหกรณ์ ช.14,8.387399,98.873553,gis,ALA03WF-128,,,
ALA03,ALA03WF-130,WF,10K,สหกรณ์ ซอย 14 ขวามือ,8.386915,98.873211,gis,ALA03WF-129,,,
ALA03,ALA03WF-131,WF,10K,สหกรณ์ ซอย 15,8.384064,98.876968,gis,ALA03WF-130,,,
ALA03,ALA03WF-133,WF,50K,สหกรณ์ ช.16,8.381268,98.880767,gis,ALA03WF-131,,,
ALA03,ALA03WF-134,WF,50K,สหกรณ์ ช.17,8.378531,98.884696,gis,ALA03WF-133,,,
ALA03,ALA03WF-138,WF,15K,โรงงานลดน้ำมันปาล์ม,,,manual,ALA03WB-01,,,
ALA03,ALA03WF-139,WF,6K,บ.ตก,8.456196,98.789369,gis,ALA03WS-109,,,
ALA03,ALA03WF-140,WF,30K,บ.นาเขาเขน,8.461167,98.791199,gis,ALA03WF-139,,,
ALA03,ALA03F-141,WF,50K,บ.หนองคล้า,8.466435,98.782332,gis,ALA03WF-140,,,
ALA03,ALA03WF-141,WF,10K,บ.หนองสลา,,,manual,ALA03WB-01,,,
ALA03,ALA03WF-142,WF,6K,บ.หนวนเยียว,,,manual,ALA03WB-01,,,
ALA03,ALA03WF-143,WF,10K,บริษัทลพบาล,,,manual,ALA03WB-01,,,
ALA03,ALA03WF-144,WF,10K,สำนักแม่ยาทวีลึก,,,manual,ALA03WB-01,,,
ALA03,ALA03WF-145,WF,6K,พาร์มหมู,8.50583,98.774026,gis,ALA03F-09,,,
ALA03,ALA03WF-146,WF,6K,พาร์มหมู,8.505709,98.773395,gis,ALA03WF-145,,,
ALA03,ALA03WF-147,WF,10K,บ.นาทวยอน,8.519538,98.78055,gis,ALA03F-11,,,
ALA03,ALA03WF-148,WF,6K,บ.นาทา,8.519852,98.780689,gis,ALA03WF-147,,,
ALA03,ALA03WF-149,WF,6K,บ.หนวนเยียว,,,manual,ALA03WB-01,,,
ALA03,ALA03WF-150,WF,6K,บ.นาทา,8.530291,98.787011,gis,ALA03WF-148,,,
ALA03,ALA03WF-151,WF,6K,บ.บางส้าน,8.534035,98.796992,gis,ALA03WF-150,,,
ALA03,ALA03WF-152,WF,6K,บริษัทสหปาล์ม,8.474098,98.805202,gis,ALA03WF-710,,,
ALA03,ALA03WF-153,WF,10K,บ.ปากหยา,8.500932,98.838055,gis,ALA03WF-154,,,
ALA03,ALA03WF-154,WF,6K,อบต.ปลายพระยา,8.50154,98.838761,gis,ALA03WF-155,,,
ALA03,ALA03WF-155,WF,8K,บ.คลองหยา,8.506592,98.84153,gis,ALA03WF-156,,,
ALA03,ALA03WF-156,WF,6K,บ.นาพงเข้,8.511829,98.846806,gis,ALA03WS-111,,,
ALA03,ALA03WF-157,WF,8K,เขาทวยลึกประชา,8.524321,98.859605,gis,ALA03WF-158,,,
ALA03,ALA03WF-158,WF,6K,,8.525447,98.860395,gis,ALA03WF-159,,,
ALA03,ALA03WF-159,WF,6K,โรงน้ำดื่มเทศบาล,8.525773,98.86029,gis,ALA03WS-112,,,
ALA03,ALA03WF-160,WF,6K,บ.นาทวยอน,8.54005,98.843191,gis,ALA03WF-161,,,
ALA03,ALA03WF-161,WF,6K,บ.บางหรน,8.542222,98.838366,gis,ALA03WF-162,,,
ALA03,ALA03WF-162,WF,8K,หนวนคุตม,8.542329,98.837591,gis,ALA03WF-163,,,
ALA03,ALA03WF-163,WF,6K,บ.ควนยาง,8.546691,98.827858,gis,ALA03WF-164,,,
ALA03,ALA03WF-164,WF,6K,บ.นายาว,8.547623,98.82327,gis,ALA03WF-165,,,
ALA03,ALA03WF-165,WF,10K,สหกรณ์บ้านตัวอย่าง,8.547607,98.82215,gis,ALA03WF-166,,,
ALA03,ALA03WF-166,WF,10K,บ.ควน,8.550273,98.819523,gis,ALA03WF-167,,,
ALA03,ALA03WF-167,WF,50K,โรงเรียนอนุบาลควาว,8.551564,98.818214,gis,ALA03WS-115,,,
ALA03,ALA03WF-168,WF,15K,,8.55471,98.811542,gis,ALA03WS-119,,,
ALA03,ALA03F-169,WF,50K,บ.ควน,8.561841,98.815048,gis,ALA03WS-117,,,
ALA03,ALA03WF-169,WF,6K,บ.แขวง,,,manual,ALA03WB-01,,,
ALA03,ALA03F-169/1,WF,2K,,8.557669,98.812588,gis,ALA03WF-168,,,
ALA03,ALA03F-170,WF,50K,บ.กลาง,8.569091,98.823878,gis,ALA03F-169,,,
ALA03,ALA03WF-170,WF,10K,บ.นาลาย,,,manual,ALA03WB-01,,,
ALA03,ALA03F-171,WF,50K,บ.พรุเสือดำ,8.564418,98.826738,gis,ALA03F-170,,,
ALA03,ALA03WF-171,WF,6K,ซ.บวนดี,,,manual,ALA03WB-01,,,
ALA03,ALA03WF-172,WF,15K,บ.คลองปัญญา,8.584158,98.827398,gis,ALA03F-170,,,
ALA03,ALA03WF-173,WF,8K,บ.ทอยบ,8.599665,98.819903,gis,ALA03WF-174,,,
ALA03,ALA03WF-174,WF,10K,บ.ในช่อง,8.585179,98.827903,gis,ALA03WF-172,,,
ALA03,ALA03WF-175,WF,6K,บ.ในช่อง,8.591248,98.840871,gis,ALA03WF-174,,,
ALA03,ALA03F-176,WF,50K,บ.ถ้ำรอบ,8.613255,98.83671,gis,ALA03WF-173,,,
ALA03,ALA03WF-176,WF,20K,บ.แสนพืช,,,manual,ALA03WB-01,,,
ALA03,ALA03WF-177,WF,6K,บ.เขาสย,8.650566,98.807807,gis,ALA03WF-180/1,,,
ALA03,ALA03WF-178,WF,6K,บ้านพรุเจ,8.616008,98.842422,gis,ALA03F-176,,,
ALA03,ALA03WF-179,WF,10K,บ้านทะเลตก,8.629385,98.847185,gis,ALA03WF-178,,,
ALA03,ALA03WF-180,WF,50K,บ.ทับใน,8.641928,98.848451,gis,ALA03WF-183,,,
ALA03,ALA03WF-180/1,WF,20K,,8.64519,98.847318,gis,ALA03WF-180,,,
ALA03,ALA03WF-181,WF,6K,บ.เขาเตย,8.652661,98.849832,gis,ALA03WF-184,,,
ALA03,ALA03WF-182,WF,6K,บ.ทีขึ้น,8.659759,98.849849,gis,ALA03WF-181,,,
ALA03,ALA03WF-183,WF,10K,ซ.นายกทอน,8.641577,98.848705,gis,ALA03WF-179,,,
ALA03,ALA03WF-184,WF,10K,บ.อ่าวเขา,8.647317,98.853807,gis,ALA03WF-180/1,,,
ALA03,ALA03WF-185,WF,10K,ซอยสุขสวัสดิ์,8.651883,98.856867,gis,ALA03WF-184,,,
ALA03,ALA03WF-186,WF,20K,บ.ควนเขียว,8.65417,98.857597,gis,ALA03WF-185,,,
ALA03,ALA03WF-187,WF,6K,บ.เขาแดง,8.661627,98.8723,gis,ALA03WF-186,,,
ALA03,ALA03WF-188,WF,6K,ซอยโชคชัย,8.671036,98.872201,gis,ALA03WF-187,,,
ALA03,ALA03WF-189,WF,8K,บ.คลองพวน,8.672533,98.875451,gis,ALA03WF-188,,,
ALA03,ALA03F-190,WF,50K,บ.ทุ่งหยา,8.557886,98.794416,gis,ALA03WF-190/01,,,
ALA03,ALA03WF-190,WF,,บ.ทุ่งขยา,,,manual,ALA03WB-01,,,
ALA03,ALA03WF-190/01,WF,2K,,8.555663,98.79171,gis,ALA03WF-151,,,
ALA03,ALA03WF-191,WF,6K,ป่าไม้,8.557409,98.780422,gis,ALA03WF-190/01,,,
ALA03,ALA03WF-192,WF,6K,บ.น้ำราษฎร์,8.559721,98.776939,gis,ALA03WF-191,,,
ALA03,ALA03WF-193,WF,6K,ซอยหลวงเท่ง,8.569131,98.764606,gis,ALA03WF-192,,,
ALA03,ALA03WF-194,WF,30K,โรงโม่หิน,8.573384,98.763146,gis,ALA03WF-193,,,
ALA03,ALA03WF-195,WF,15K,บ.บางโสก,8.576066,98.753774,gis,ALA03WF-194,,,
ALA03,ALA03WF-196,WF,6K,บ.บางสาน,8.589293,98.766222,gis,ALA03WF-194,,,
ALA03,ALA03WF-197,WF,10K,กปน.ปลายพระยา,8.534169,98.865336,gis,ALA03WF-198,,,
ALA03,ALA03WF-198,WF,10K,บ.นาเจียน,8.53469,98.864478,gis,ALA03WF-199,,,
ALA03,ALA03WF-199,WF,10K,บ.เขาง่าม,8.542393,98.868492,gis,ALA03WF-200,,,
ALA03,ALA03WF-200,WF,50K,บ.เขาง่าม,8.546039,98.857161,gis,ALA03WF-160,,,
ALA03,ALA03WF-201,WF,20K,บ.บางเหียน,8.554237,98.878621,gis,ALA03WF-199,,,
ALA03,ALA03WF-202,WF,15K,บ.พุ่มยอด,,,manual,ALA03WB-01,,,
ALA03,ALA03WF-203,WF,50K,บ.ทับญา,8.580066,98.857882,gis,ALA03WF-204,,,
ALA03,ALA03WF-204,WF,6K,ซอยชวนสัก,8.571123,98.856521,gis,ALA03WF-204/1,,,
ALA03,ALA03WF-204/1,WF,6K,,8.563116,98.855493,gis,ALA03WF-200,,,
ALA03,ALA03WF-205,WF,15K,บ้านสามราษฎร์,8.554764,98.881926,gis,ALA03WF-201,,,
ALA03,ALA03WF-206,WF,6K,ปักหมี,8.57095,98.894091,gis,ALA03WF-205,,,
ALA03,ALA03WF-207,WF,6K,เขาทวยเมืองใหม่,8.570654,98.894589,gis,ALA03WF-206,,,
ALA03,ALA03WF-208,WF,6K,เขาทวยเมืองใหม่,8.571031,98.915569,gis,ALA03WF-207,,,
ALA03,ALA03WF-209,WF,6K,บักดี,8.573396,98.917184,gis,ALA03WF-208,,,
ALA03,ALA03WF-210,WF,15K,บ.ช่องหล่ำ,8.574277,98.917767,gis,ALA03WF-209,,,
ALA03,ALA03WF-211,WF,8K,บ.หน้าสวน,8.581504,98.919862,gis,ALA03WS-902,,,
ALA03,ALA03WF-701,WF,,,,,manual,ALA03WB-01,,,
ALA03,ALA03WF-702,WF,6K,,8.403519,98.746586,gis,ALA03WF-703,,,
ALA03,ALA03WF-703,WF,6K,,8.414026,98.755776,gis,ALA03WS-01,,,
ALA03,ALA03WF-704,WF,10K,บ้านพักบริษัทวูดเวร์ค,8.42511,98.765585,gis,ALA03WF-101,,,
ALA03,ALA03WF-705,WF,15K,ไทยอินทิเกรตปาล์ม,8.426014,98.76781,gis,ALA03WF-704,,,
